index,r2,rmse,mae,r2_train,rmse_train,mae_train
367,0.7521927996497212,6.927747125228014,5.248955659666161,0.50807509167363,8.753247238561652,7.403569639625067
368,-0.08909723127049318,14.523403157688444,12.72582247186618,0.2821260904042252,10.574111208071152,9.070973918406235
369,0.35417120904367616,11.18391266842738,9.989668211623533,0.21248680126623654,11.075126856589739,9.296583697211382
370,0.2890283489715274,11.734408646839626,10.885108315803397,0.1719803574443547,11.356385027675518,9.829980530204443
371,0.2567940099744078,11.997469839846138,10.911434065559535,0.23989795951762705,10.880672484853694,9.47300889348139
372,0.15758104275551643,12.773182928602958,11.553821196292512,0.14218349870477376,11.558912785077057,10.133967825059491
373,0.13785665813976844,12.92185327759236,11.667482022458747,0.12165417759131514,11.696409336558997,10.298869113478604
374,0.13915229477642999,12.912140089277854,11.659957087232579,0.12304747271566618,11.687128813156331,10.286861922593994
375,0.17086162066622945,12.67209953117919,11.476777408465479,0.15563027801053508,11.467958551152066,10.03770562849201
376,0.13825527091733414,12.91886571677448,11.665482957610578,0.12208618874021882,11.693532564915218,10.295485883763984
377,0.28748239481446936,11.747159511819715,10.614338845148719,0.2771246893214465,10.610881995679971,9.247264695322528
378,0.4870055516282449,9.967618300919002,7.773641579951605,0.3640105528084707,9.952787773063767,8.294119029090881
379,-0.07887715792478067,14.455098831156196,12.154472500798766,0.5159061966660152,8.68329489634466,7.341609156042306
380,0.5057385198639408,9.783932524434006,7.3785125599167225,0.4645411145186591,9.132356434882594,7.694153272846796
381,0.13540259091767426,12.940231058239963,11.95567972714204,0.2898981539304829,10.516715115970213,9.078555183418983
382,0.27604924711723333,11.84103263979467,10.915750375919314,0.20123022026519088,11.15399900911174,9.541949463978572
383,0.3203772189507529,11.47278962941282,10.347093237372993,0.28128139953061004,10.580330426535822,9.051359356931611
384,0.19880173548559676,12.45675911125975,11.190967457105062,0.20405844277606888,11.134234888501615,9.53532560727145
385,0.17975277280550395,12.603972637483954,11.304978350260622,0.19026131568342852,11.230322618247758,9.642741175478724
386,0.18048074313318163,12.598378376103472,11.30036539037757,0.19095082224336724,11.225540192525973,9.636542345601937
