,UMAP1,UMAP2
1038,9.76313,5.6357627
1039,9.788029,5.6214886
1040,9.7674885,5.633885
1041,9.738676,5.65319
1042,9.74158,5.638219
1043,9.733932,5.652815
1044,9.634454,5.70504
1045,9.637036,5.696104
1046,9.647883,5.6936426
1047,9.608152,5.7116137
1048,9.659892,5.676377
1049,9.604945,5.725385
1050,9.601915,5.7150035
1051,9.623333,5.702421
1052,9.6058035,5.699879
1053,9.584019,5.7127056
1054,9.592087,5.70781
1055,9.548756,5.734344
1056,9.531394,5.742866
1057,9.515959,5.732826
1058,9.455698,5.755443
1059,9.466574,5.7434754
1060,9.397219,5.7698145
1061,9.395772,5.7718573
1062,9.401351,5.766015
1063,9.326553,5.784604
1064,9.264662,5.809331
1065,9.237636,5.807086
1066,9.2386055,5.8047504
1067,9.208298,5.8121457
1068,9.049049,5.852564
1069,9.052314,5.84658
1070,9.082421,5.8408074
1071,9.026756,5.852334
1072,9.0639715,5.8438673
1073,9.011601,5.846551
1074,9.004309,5.8535066
1075,9.001809,5.855446
1076,9.009861,5.8532796
1077,8.88895,5.862384
1078,8.814419,5.8970547
1079,8.826129,5.890789
1080,8.800146,5.8918576
1081,8.7831335,5.8964696
1082,8.793117,5.8924947
1083,8.776059,5.8953943
1084,8.730135,5.9036336
1085,8.6876745,5.908393
1086,8.651591,5.9196024
1087,8.612012,5.919999
1088,8.648352,5.9149446
1089,8.430387,5.953379
1090,8.448947,5.9400234
1091,8.40771,5.9552145
1092,8.411986,5.956109
1093,8.383056,5.959982
1094,8.339642,5.9875712
1095,8.371542,5.963496
1096,8.381148,5.969276
1097,8.326691,5.9524856
1098,8.337512,5.970698
1099,8.232598,5.9809823
1100,8.176738,5.987183
1101,8.073291,5.9968896
1102,8.055587,6.0015783
1103,8.057726,6.0057077
1104,8.082485,5.991382
1105,8.035046,6.004046
1106,8.007278,6.0081873
1107,8.045402,5.9985747
1108,8.003758,6.006562
1109,8.034347,5.991708
1110,7.89989,6.028916
1111,7.9421673,6.014628
1112,7.8347983,6.043825
1113,7.8623915,6.038397
1114,7.827341,6.0556555
1115,7.8513937,6.0438085
1116,7.795344,6.0464787
1117,7.758038,6.055669
1118,7.7040973,6.061049
1119,7.679169,6.073928
1120,7.6935,6.0704885
1121,7.6550303,6.081887
1122,7.6070495,6.0909553
1123,7.6168256,6.0906267
1124,7.586131,6.085177
1125,7.536165,6.0973487
1126,7.4945755,6.120015
1127,7.4943056,6.123211
1128,7.502733,6.104086
1129,7.4858246,6.120383
1130,7.4640813,6.1266065
1131,7.4648824,6.128052
1132,7.44839,6.132335
1133,7.4620466,6.1288443
1134,7.3407135,6.1601405
1135,7.326342,6.1626296
1136,7.2071915,6.1863813
1137,7.2065954,6.1838484
1138,7.220948,6.173108
1139,7.1714277,6.197719
1140,7.141695,6.1946316
1141,7.1490035,6.20038
1142,7.1569276,6.200413
1143,7.094761,6.2297826
1144,7.0306764,6.261223
1145,7.0507593,6.241193
1146,7.04725,6.2504125
1147,7.004509,6.254377
1148,6.969053,6.286466
1149,6.932067,6.307006
1150,6.958026,6.2833424
1151,6.915475,6.2948117
1152,6.8671765,6.335958
1153,6.846297,6.3375516
1154,6.8064923,6.353022
1155,6.793852,6.3623657
1156,6.7077155,6.397917
1157,6.7489696,6.3683124
1158,6.697412,6.3971972
1159,6.666373,6.417806
1160,6.65672,6.4246306
1161,6.64262,6.428274
1162,6.656949,6.425637
1163,6.6523943,6.4279795
1164,6.591011,6.461896
1165,6.592304,6.4600163
1166,6.58659,6.4631443
1167,6.551526,6.482838
1168,6.5380435,6.495186
1169,6.546767,6.4872384
1170,6.5176563,6.5075765
1171,6.452069,6.555218
1172,6.4038935,6.590362
1173,6.4078994,6.5909295
1174,6.426693,6.571204
1175,6.3992844,6.593472
1176,6.377571,6.6155634
1177,6.3161674,6.6562867
1178,6.2998934,6.6713676
1179,6.2442555,6.7173624
1180,6.263573,6.6965113
1181,6.2459702,6.709654
1182,6.224666,6.733365
1183,6.263553,6.69309
1184,6.226823,6.7322383
1185,6.1406755,6.8159714
1186,6.1200857,6.833579
1187,6.1668005,6.7864676
1188,6.126914,6.8261733
1189,6.1101933,6.8496947
1190,6.086407,6.87181
1191,6.0550466,6.9048142
1192,5.9850826,6.9898505
1193,6.030044,6.933706
1194,6.014724,6.956842
1195,6.0147834,6.958886
1196,5.9778657,7.0019164
1197,5.9510884,7.0412574
1198,5.943156,7.0557284
1199,5.9349284,7.058119
1200,5.901369,7.095097
1201,5.8986177,7.1076655
1202,5.911228,7.103717
1203,5.896239,7.1215963
1204,5.8407197,7.196517
1205,5.8397098,7.2017956
1206,5.855356,7.190425
1207,5.839658,7.226406
1208,5.809575,7.288457
1209,5.7765703,7.3402615
1210,5.7932057,7.3200793
1211,5.7690654,7.371458
1212,5.772073,7.383145
1213,5.753639,7.3785057
1214,5.7496953,7.4111967
1215,5.7436094,7.4474487
1216,5.7691565,7.419368
1217,5.7657814,7.4753733
1218,5.744401,7.5001345
1219,5.7258587,7.524894
1220,5.72165,7.5363054
1221,5.760621,7.559081
1222,5.72848,7.554167
1223,5.7368937,7.589398
1224,5.7293563,7.586092
1225,5.7191815,7.60302
1226,5.712911,7.608951
1227,5.718311,7.6343117
1228,5.712245,7.6173935
1229,5.726491,7.647347
1230,5.7210116,7.6527667
1231,5.765134,7.7297273
1232,5.7515616,7.7492595
1233,5.8397517,8.169918
1234,5.8457623,8.177719
1235,5.845958,8.179093
1236,5.8564596,8.21154
1237,5.844639,8.177565
1238,5.856381,8.204357
1239,5.860398,8.214783
1240,5.8690715,8.2321005
1241,5.8828955,8.253011
1242,5.917295,8.311659
1243,5.924435,8.34546
1244,5.940694,8.3555565
1245,5.927122,8.331171
1246,5.924969,8.345984
1247,5.9469066,8.365723
1248,5.9580693,8.382562
1249,5.9636946,8.395234
1250,5.955156,8.384777
1251,5.9774356,8.417423
1252,6.0033536,8.447077
1253,6.02478,8.466014
1254,5.9958415,8.448671
1255,6.040149,8.517883
1256,6.1631646,8.711241
1257,6.158779,8.698349
1258,6.1574626,8.704249
1259,6.173427,8.724298
1260,6.172266,8.724011
1261,6.187286,8.740066
1262,6.2017975,8.754448
1263,6.2021565,8.7580185
1264,6.247773,8.808972
1265,6.242536,8.800534
1266,6.2688875,8.827832
1267,6.277701,8.835177
1268,6.3143134,8.873047
1269,6.364896,8.921782
1270,6.4049997,8.963407
1271,6.429533,8.9844475
1272,6.4491796,9.003024
1273,6.4933167,9.042494
1274,6.500865,9.049157
1275,6.535983,9.084123
1276,6.5899806,9.12924
1277,6.6366076,9.166616
1278,6.6575727,9.185651
1279,6.626501,9.154765
1280,6.703187,9.222548
1281,6.742609,9.255474
1282,6.780175,9.285504
1283,6.896023,9.370708
1284,6.990218,9.445136
1285,6.983491,9.438239
1286,7.0194225,9.464051
1287,7.0777893,9.503773
1288,7.090195,9.514293
1289,7.1232085,9.537397
1290,7.168925,9.568733
1291,7.230302,9.616571
1292,7.226846,9.61167
1293,7.2563324,9.626198
1294,7.272897,9.630875
1295,7.3254685,9.667874
1296,7.3497868,9.682944
1297,7.3600016,9.68749
1298,7.390137,9.703554
1299,7.444243,9.735432
1300,7.4565864,9.74122
1301,7.4787884,9.754046
1302,7.506761,9.772098
1303,7.527504,9.783465
1304,7.5886855,9.818132
1305,7.6524644,9.857563
1306,7.6525793,9.852821
1307,7.651813,9.851764
1308,7.693006,9.875579
1309,7.7439,9.905111
1310,7.7653766,9.918111
1311,7.775397,9.916687
1312,7.835747,9.955686
1313,7.874127,9.96912
1314,7.932965,10.006599
1315,7.966246,10.023731
1316,7.956589,10.014804
1317,8.009398,10.047032
1318,8.057896,10.071479
1319,8.0495205,10.071194
1320,8.06713,10.075969
1321,8.112499,10.099721
1322,8.12529,10.102132
1323,8.138751,10.103805
1324,8.185531,10.136136
1325,8.203177,10.155548
1326,8.183754,10.132234
1327,8.211671,10.148718
1328,8.227463,10.146555
1329,8.228466,10.15498
1330,8.332221,10.209904
1331,8.405962,10.245857
1332,8.351048,10.211504
1333,8.372123,10.220333
1334,8.383533,10.22146
1335,8.4536705,10.257064
1336,8.439303,10.246086
1337,8.463492,10.2634735
1338,8.588295,10.319646
1339,8.580616,10.311321
1340,8.583192,10.31727
1341,8.612338,10.330198
1342,8.581346,10.311483
1343,8.631536,10.345128
1344,8.624754,10.3332205
1345,8.650141,10.347347
1346,8.627228,10.336372
1347,8.706461,10.371464
1348,9.29258,10.612927
1349,9.282394,10.602923
1350,9.323896,10.624307
1351,9.318222,10.622544
1352,9.322964,10.6141
1353,9.360759,10.64544
1354,9.343664,10.631642
1355,9.374972,10.647026
1356,9.409692,10.669635
1357,9.407328,10.66345
1358,9.427755,10.672408
1359,9.472196,10.6950445
1360,9.459123,10.684111
1361,9.501524,10.711195
1362,9.51721,10.72261
1363,9.5427885,10.735192
1364,9.562134,10.742851
1365,9.555731,10.741742
1366,9.614193,10.784115
1367,9.604585,10.76884
1368,9.60632,10.765349
1369,9.635648,10.784069
1370,9.649857,10.786462
1371,10.226474,11.048914
1372,10.259261,11.063927
1373,10.245101,11.050301
1374,10.294259,11.084658
1375,10.277709,11.065254
1376,10.308438,11.089224
1377,10.312119,11.088841
1378,10.341977,11.103862
1379,10.372639,11.126856
1380,10.35278,11.108898
1381,10.374192,11.125777
1382,10.416978,11.153488
1383,10.400139,11.130125
1384,10.403622,11.135123
1385,10.441374,11.154729
1386,11.247898,11.571308
1387,11.218766,11.550316
1388,11.264171,11.5808525
1389,11.27313,11.58442
1390,11.261922,11.571282
1391,11.290866,11.593711
1392,11.266282,11.569212
1393,11.25967,11.5696535
1394,11.323113,11.617151
1395,11.333276,11.622929
1396,11.3248,11.610595
1397,11.356817,11.635519
1398,11.369765,11.64169
1399,11.414955,11.676787
1400,11.41385,11.673604
1401,11.401311,11.659715
1402,11.414753,11.667679
1403,11.443005,11.686098
1404,11.474252,11.707908
1405,11.45696,11.67291
1406,11.464762,11.6940775
1407,11.506751,11.717155
1408,12.262307,12.085495
1409,12.238312,12.064097
1410,12.284709,12.098341
1411,12.307274,12.116739
1412,12.293304,12.098845
1413,12.330926,12.132911
1414,12.342985,12.138215
1415,12.355299,12.144715
1416,12.37447,12.153456
1417,12.399794,12.179982
1418,12.379082,12.158289
1419,12.385047,12.163721
1420,12.402566,12.173983
1421,12.451994,12.206083
1422,12.443351,12.196095
1423,12.500872,12.244118
1424,12.498536,12.229162
1425,12.472441,12.211916
1426,12.504227,12.232679
1427,12.837479,12.403986
1428,12.835335,12.405497
1429,12.94782,12.49018
1430,12.909328,12.458251
1431,12.9061,12.452833
1432,12.942964,12.483541
1433,12.953115,12.490793
1434,12.991682,12.515294
1435,12.988943,12.515537
1436,13.006657,12.527636
1437,13.038896,12.55214
1438,13.031519,12.54479
1439,13.061838,12.571841
1440,13.055094,12.56186
1441,13.062941,12.572255
1442,13.080067,12.577898
1443,13.112938,12.611786
1444,13.106943,12.602724
1445,13.110492,12.601029
1446,13.107959,12.598417
1447,13.127254,12.611609
1448,14.752722,13.614285
1449,14.734337,13.597634
1450,14.743533,13.6009245
1451,14.755136,13.614791
1452,14.712861,13.573589
1453,14.761036,13.612994
1454,14.7611,13.610003
1455,14.812914,13.654693
1456,14.850451,13.682993
1457,14.853491,13.684487
1458,14.891128,13.711925
1459,14.869026,13.692072
1460,14.905818,13.722806
1461,14.942994,13.753611
1462,14.919285,13.729412
1463,14.96603,13.766809
1464,14.97471,13.770663
1465,15.010723,13.799354
1466,14.993538,13.78673
1467,15.015568,13.802306
1468,15.035343,13.816361
1469,15.0349455,13.816563
1470,15.098166,13.863631
1471,15.461173,14.104488
1472,15.484035,14.119927
1473,15.490099,14.123951
1474,15.492639,14.126138
1475,15.508715,14.1369505
1476,15.970303,14.442479
1477,15.924009,14.401012
1478,15.996098,14.459748
1479,15.983866,14.448839
1480,16.031715,14.48382
1481,16.050879,14.49546
1482,16.04453,14.491909
1483,16.09343,14.524688
1484,16.11451,14.542232
1485,16.183338,14.593215
1486,16.216833,14.614042
1487,16.231255,14.620312
1488,16.28555,14.660053
1489,16.285969,14.656755
1490,16.330229,14.692589
1491,16.39685,14.737307
1492,16.389385,14.730101
1493,16.419518,14.749633
1494,16.509876,14.807231
1495,16.556452,14.837616
1496,16.571087,14.845024
1497,16.613367,14.875063
1498,16.627432,14.88703
1499,16.654253,14.900028
1500,16.67046,14.912338
1501,16.697727,14.933048
1502,16.773438,14.979165
1503,16.784216,14.989023
1504,16.837858,15.014957
1505,16.884117,15.049019
1506,16.892452,15.054772
1507,16.919733,15.071565
1508,16.888666,15.048499
1509,16.941269,15.093262
1510,16.94694,15.091549
1511,16.974092,15.108711
1512,16.977427,15.110866
1513,16.924532,15.073538
1514,17.333166,15.330855
1515,17.421549,15.384907
1516,17.45559,15.416587
1517,17.46271,15.422763
1518,17.43476,15.398342
1519,17.478823,15.425963
1520,17.531559,15.464871
1521,17.536001,15.462442
1522,17.580278,15.496287
1523,17.58694,15.499685
1524,17.623213,15.525022
1525,17.639755,15.537216
1526,17.678291,15.560604
1527,17.698233,15.573317
1528,17.741653,15.601633
1529,17.74138,15.604625
1530,17.731504,15.595055
1531,17.77736,15.625324
1532,17.784975,15.630085
1533,17.869402,15.685031
1534,17.843433,15.666115
1535,17.888597,15.694642
1536,17.996075,15.769286
1537,17.99218,15.760488
1538,18.057068,15.798859
1539,18.082859,15.812887
1540,18.117672,15.839188
1541,18.168314,15.869899
1542,18.196167,15.886568
1544,18.147457,15.85713
1545,18.198711,15.887183
1546,18.191488,15.88355
1547,18.188366,15.875323
1549,18.227615,15.905401
1550,18.275625,15.93383
1551,18.649609,16.16084
1552,18.688824,16.183588
1553,18.723246,16.204086
1554,18.76194,16.225214
1555,18.72629,16.205687
1556,18.743595,16.215096
1557,18.780539,16.22821
1558,18.789669,16.241158
1559,18.78379,16.237238
1560,18.822535,16.263456
1561,18.925995,16.322803
1562,18.920689,16.313313
1563,18.923613,16.308748
1564,18.978676,16.349419
1565,18.970188,16.3406
1566,18.955246,16.33515
1567,18.949183,16.327568
1568,19.044092,16.375088
1569,19.02856,16.363945
1570,19.058847,16.38519
1571,19.08139,16.393957
1572,19.102678,16.412094
1573,19.154766,16.434174
1574,19.152275,16.432367
1575,19.13842,16.423113
1576,19.143564,16.430058
1577,19.261053,16.501106
1578,19.25,16.484743
1579,19.221983,16.470087
1580,19.323362,16.528225
1581,19.30741,16.515896
1582,19.361338,16.540894
1583,19.375105,16.551521
1584,19.366459,16.546114
1585,19.45352,16.58531
1586,19.478802,16.603811
1587,19.485102,16.604712
1588,19.517115,16.621473
1589,19.5119,16.621243
1590,19.559673,16.652117
1591,19.649809,16.697063
1592,19.627441,16.68426
1593,19.68425,16.71964
1594,19.708706,16.730978
1595,19.69588,16.711334
1596,19.79624,16.769754
1597,19.798883,16.77268
1598,19.810205,16.774446
1599,19.840857,16.797237
1600,19.840364,16.795399
1601,19.859507,16.808634
1602,19.865314,16.804071
1603,19.88968,16.823877
1604,19.90297,16.832857
1605,19.922728,16.847284
1606,20.048115,16.919336
1607,20.017952,16.89986
1608,20.026083,16.89931
1609,20.058111,16.91994
1610,20.064022,16.922068
1611,20.069574,16.921682
1612,20.146757,16.985537
1613,20.118927,16.955189
1614,20.161581,16.98091
1615,20.165424,16.983944
1616,20.190197,16.998396
1617,20.161568,16.977505
1618,20.27547,17.052565
1619,20.302593,17.065939
1620,20.277044,17.05136
1621,20.312325,17.070862
1622,20.5164,17.185926
1623,20.569468,17.225555
1624,20.525015,17.18687
1625,20.571516,17.22265
1626,20.598444,17.242584
1627,20.588223,17.235134
1628,20.624779,17.23482
1629,20.66154,17.286295
1630,20.636677,17.26926
1631,20.681606,17.297129
1632,20.692936,17.305643
1633,20.716196,17.328606
1634,20.770864,17.361092
1635,20.760263,17.353586
1636,20.786364,17.371527
1637,20.755796,17.343506
1638,20.827353,17.395948
1639,20.848766,17.415937
1640,20.869352,17.428776
1641,20.841675,17.407825
1642,20.88405,17.43601
1643,20.912832,17.467358
1644,20.9637,17.50087
1645,20.950668,17.4903
1646,20.975286,17.507385
1647,20.958773,17.498377
1648,20.995813,17.526642
1649,21.089857,17.613298
1650,20.973965,17.506227
1651,21.10774,17.625563
1652,21.104702,17.620226
1653,21.119284,17.634165
1654,21.126978,17.641659
1655,21.198479,17.709265
1656,21.126966,17.639833
1657,21.20881,17.719246
1658,21.244282,17.752625
1659,21.212555,17.72443
1660,21.240429,17.749857
1661,21.260555,17.76918
1662,21.278984,17.789698
1663,21.268898,17.777065
1664,21.259604,17.771523
1665,21.27427,17.78622
1666,21.33302,17.843676
1667,21.30329,17.816431
1668,21.353006,17.86522
1669,21.336044,17.851128
1670,21.352655,17.867805
1671,21.359554,17.878418
1672,21.388134,17.900192
1673,21.396713,17.915136
1674,21.383526,17.901936
1675,21.409739,17.93746
1676,21.4094,17.931175
1677,21.415874,17.93994
1678,21.398106,17.920944
1679,21.446579,17.984327
1680,21.437328,17.978172
1681,21.459307,18.004364
1682,21.470812,18.019726
1683,21.480268,18.03718
1684,21.484766,18.041533
1691,21.948927,18.808502
1692,21.943468,18.78301
1693,21.949577,18.813007
1694,21.956017,18.82803
1695,21.96567,18.828568
1696,21.975523,18.844389
1697,21.98504,18.87061
1698,21.986912,18.868326
1699,21.989231,18.879005
1700,21.964676,18.901579
1701,22.012663,18.93332
1702,22.016386,18.944809
1703,22.046127,18.989141
1704,22.032787,18.983831
1705,22.070158,19.075296
1706,22.071993,19.08617
1707,22.083755,19.119347
1708,22.097807,19.152884
1709,22.085636,19.140203
1710,22.118528,19.243168
1711,22.130241,19.292143
1712,22.13261,19.296669
1713,22.143736,19.349907
1714,22.181505,19.437391
1715,22.203682,19.569855
1716,22.214848,19.616348
1717,22.214197,19.659803
1718,22.214155,19.634155
1719,22.213646,19.602846
1720,22.219866,19.673594
1721,22.223835,19.703386
1722,22.222437,19.716192
1723,22.219988,19.733644
1724,22.225756,19.757273
1725,22.2261,19.798565
1726,22.221825,19.803308
1727,22.234304,19.8106
1728,22.25182,19.89109
1729,22.221832,19.884134
1730,22.211084,19.939596
1731,22.21441,19.942524
1732,22.203583,20.025776
1733,22.21471,19.962416
1734,22.201965,20.058329
1735,22.194794,20.07182
1736,22.196575,20.085579
1737,22.19971,20.092815
1738,22.213812,20.096228
1739,22.173223,20.169056
1740,22.180786,20.180223
1741,22.189117,20.15443
1742,22.202131,20.157
1743,22.160267,20.2934
1744,22.155766,20.295622
1745,22.161346,20.288061
1746,22.14577,20.30851
1747,22.14874,20.337236
1748,22.156776,20.310205
1749,22.192432,20.341057
1750,22.14818,20.347826
1751,22.137129,20.392988
1752,22.149271,20.39692
1753,22.13662,20.421545
1754,22.12363,20.465628
1755,22.083372,20.785332
1756,22.07985,20.804731
1757,22.095173,20.773666
1758,22.079117,20.811443
1759,22.064325,20.79703
1760,22.069057,20.825523
1761,22.068039,20.818493
1762,22.050337,20.838398
1763,22.05796,20.798677
1764,22.067936,20.813389
1765,22.049446,20.837933
1766,22.059439,20.829576
1767,22.004148,20.90376
1768,21.966257,20.972166
1769,22.004066,20.919369
1770,21.930092,21.021025
1771,21.989965,20.95336
1772,21.960745,20.998625
1773,22.05301,20.844772
1774,21.972477,20.993685
1775,21.927473,21.061628
1776,21.937801,21.04341
1777,21.981718,20.984346
1778,21.887724,21.150635
1779,21.894567,21.136127
1780,21.885338,21.147346
1781,21.857752,21.179728
1782,21.900852,21.134272
1783,21.855703,21.192415
1784,21.88128,21.164345
1785,21.869959,21.179798
1786,21.86691,21.179913
1787,21.805311,21.270811
1788,21.80887,21.272688
1789,21.795738,21.286406
1790,21.77826,21.306904
1791,21.800272,21.290087
1792,21.77958,21.31052
1793,21.752764,21.342176
1794,21.76665,21.331814
1795,21.755901,21.34271
1796,21.771679,21.33205
1797,21.757708,21.346527
1798,21.759333,21.34334
1799,21.733047,21.371021
1800,21.761417,21.339987
1801,21.768465,21.338581
1802,10.009527,16.670464
1803,9.970992,16.636576
1804,9.987848,16.649527
1805,9.971968,16.634209
1806,9.974952,16.636786
1807,10.000096,16.661348
1808,9.965156,16.627905
1809,9.951634,16.615602
1810,9.963013,16.62735
1811,9.940556,16.605536
1812,9.916482,16.583147
1813,9.9214325,16.587536
1814,9.941529,16.60599
1815,9.918524,16.58658
1816,9.921015,16.591217
1817,9.928663,16.597237
1818,9.892875,16.571554
1819,9.882438,16.551563
1820,9.884657,16.556295
1821,9.890106,16.560272
1822,9.878756,16.548603
1823,9.8594675,16.535952
1824,9.652088,16.38275
1825,9.576841,16.316269
1826,9.583174,16.322563
1827,9.575112,16.313423
1828,9.576659,16.31728
1829,9.557039,16.29791
1830,9.565786,16.306355
1831,9.574556,16.315273
1832,9.566409,16.308367
1833,9.529432,16.275719
1834,9.5318575,16.276524
1835,9.548859,16.29517
1836,9.505118,16.258049
1837,9.488842,16.238945
1838,9.493421,16.244974
1839,9.483612,16.23403
1840,9.441956,16.19979
1841,9.482814,16.23669
1842,9.464411,16.220716
1843,9.452251,16.207495
1844,9.45902,16.213171
1845,9.438843,16.197243
1846,9.432313,16.189604
1847,9.323318,16.109943
1848,9.268297,16.063198
1849,8.90169,15.79796
1850,8.901728,15.797944
1851,8.880111,15.782113
1852,8.850665,15.763186
1853,8.889069,15.788597
1854,8.839791,15.739404
1855,8.839411,15.75509
1856,8.783728,15.727492
1857,8.801721,15.732808
1858,8.832779,15.763643
1859,8.799562,15.727353
1860,8.776736,15.723116
1861,8.723632,15.683759
1862,8.708373,15.675908
1863,8.684141,15.664023
1864,8.684657,15.667277
1865,8.654987,15.645312
1866,8.616128,15.619998
1867,8.612683,15.617682
1868,8.588256,15.610981
1869,8.582421,15.609117
1870,8.544595,15.582024
1871,8.477178,15.550262
1872,8.453895,15.527617
1873,8.430848,15.517557
1874,8.406738,15.501316
1875,8.376341,15.495083
1876,8.402791,15.522467
1877,8.322992,15.478607
1878,8.329846,15.474679
1879,8.295184,15.456474
1880,8.28885,15.45373
1881,8.241534,15.430981
1882,8.227741,15.424514
1883,8.180726,15.396798
1884,8.200373,15.41472
1885,8.159917,15.394827
1886,8.126849,15.381932
1887,8.124516,15.38682
1888,8.140976,15.397732
1889,8.091459,15.364107
1890,8.075311,15.363977
1891,7.7253823,15.242469
1892,7.7305107,15.243059
1893,7.6940746,15.2317095
1894,7.701424,15.234387
1895,7.685448,15.229033
1896,7.6740866,15.225376
1897,7.6596446,15.219275
1898,7.611318,15.199553
1899,7.603568,15.201948
1900,7.5821257,15.196676
1901,7.5514793,15.187082
1902,7.527692,15.180971
1903,7.4934916,15.168291
1904,7.5124774,15.175796
1905,7.4341516,15.153489
1906,7.459818,15.161812
1907,7.420731,15.150076
1908,7.387056,15.135893
1909,7.379121,15.148055
1910,7.2583265,15.103309
1911,7.2927775,15.118628
1912,7.2565656,15.103959
1913,7.1954308,15.088219
1914,7.1765804,15.08105
1915,7.1610117,15.091191
1916,7.0712996,15.047388
1917,7.07925,15.060137
1918,7.056616,15.055405
1919,7.0005836,15.042609
1920,6.935548,15.023448
1921,6.944451,15.034214
1922,6.9212894,15.014843
1923,6.908188,15.024494
1924,6.899705,15.01747
1925,6.883649,15.019755
1926,6.8281016,15.02121
1927,6.796663,15.019873
1928,6.7558837,14.994632
1929,6.756672,14.993883
1930,6.722588,14.99823
1931,6.741303,14.982134
1932,6.71084,14.985828
1933,6.6805477,14.983612
1934,6.4336224,14.941317
1935,6.4415526,14.943
1936,6.413693,14.938027
1937,6.3816586,14.9344
1938,6.357091,14.928756
1939,6.371517,14.931529
1940,6.326319,14.92495
1941,6.326611,14.928519
1942,6.3381643,14.928468
1943,6.307991,14.951546
1944,6.243963,14.916201
1945,6.1882453,14.902004
1946,6.167159,14.901078
1947,6.1381316,14.89784
1948,6.0802975,14.869206
1949,6.0836773,14.906096
1950,6.0473638,14.882165
1951,6.03279,14.883371
1952,5.995801,14.872534
1953,5.9070272,14.869172
1954,5.8381615,14.861974
1955,5.836665,14.860606
1956,5.823344,14.870034
1957,5.8031464,14.857774
1958,5.7416286,14.839559
1959,5.760525,14.849798
1960,5.772073,14.85195
1961,5.7296023,14.85659
1962,5.733488,14.842966
1963,5.7219305,14.841947
1964,5.7370725,14.843866
1965,5.723806,14.824108
1966,5.7235084,14.851304
1967,5.690777,14.816745
1968,5.7053394,14.838094
1969,5.6437535,14.83096
1970,5.101557,14.7662325
1971,5.0866084,14.760805
1972,5.094815,14.767325
1973,5.087436,14.762165
1974,5.072072,14.758664
1975,5.0693803,14.763112
1976,5.0580316,14.752955
1977,5.0763946,14.759318
1978,5.057616,14.751747
1979,5.056026,14.749547
1980,5.0419083,14.740368
1981,4.922307,14.735641
1982,5.0639315,14.757741
1983,5.045987,14.751645
1984,5.0310674,14.734181
1985,5.0242615,14.730756
1986,5.0500484,14.752722
1987,5.0307007,14.738758
1988,5.019293,14.741445
1989,4.5055084,14.666936
1990,4.501021,14.674833
1991,4.473225,14.655512
1992,4.4461527,14.640453
1993,4.5038652,14.70016
1994,4.462068,14.658693
1995,4.4551826,14.65626
1996,4.4526687,14.652938
1997,4.4633665,14.665017
1998,4.4921103,14.68709
1999,4.443216,14.652116
2000,4.4390507,14.642473
2001,4.4359374,14.646839
2002,4.39402,14.606372
2003,4.3913436,14.609473
2004,4.3988266,14.615164
2005,4.4040046,14.62417
2006,4.3624873,14.59191
2007,4.3556757,14.585722
2008,4.2393284,14.514239
2009,4.2637553,14.548212
2010,4.3386884,14.553047
2011,4.3388524,14.5728445
2012,4.3198586,14.579347
2013,3.8009837,14.389806
2014,3.8352501,14.411911
2015,3.7875206,14.3930025
2016,3.7972965,14.387796
2017,3.8102942,14.401912
2018,3.8065734,14.386563
2019,3.789884,14.384003
2020,3.7978523,14.387463
2021,3.809574,14.403171
2022,3.80628,14.399668
2023,3.727387,14.336415
2024,3.7762196,14.371773
2025,3.7552297,14.3671665
2026,3.7592158,14.365113
2027,3.7296848,14.344795
2028,3.750987,14.357311
2029,3.7714002,14.390007
2030,3.7327886,14.347057
2031,3.696609,14.3220215
2032,3.691305,14.323738
2033,3.3177538,14.116358
2034,3.2718422,14.076321
2035,3.2769766,14.083459
2036,3.2957952,14.09557
2037,3.2671723,14.073732
2038,3.2565744,14.061137
2039,3.2521281,14.060021
2040,3.2606347,14.067791
2041,3.266451,14.060735
2042,3.226883,14.041994
2043,3.2399104,14.055514
2044,3.2236996,14.038122
2045,3.209718,14.026707
2046,3.2128353,14.0298
2047,3.2172306,14.033226
2048,3.204431,14.025059
2049,3.1982102,14.019843
2050,3.0635426,13.9286175
2051,3.033017,13.899199
2052,3.0568855,13.922361
2053,3.0044727,13.876836
2054,3.028431,13.901172
2055,3.0653934,13.9342785
2056,3.0290914,13.897648
2057,3.0235758,13.894854
2058,3.0293849,13.90296
2059,2.9917777,13.872813
2060,2.9623532,13.844695
2061,2.9816902,13.8613205
2062,2.9388332,13.826981
2063,2.97862,13.859555
2064,2.9551551,13.840944
2065,2.9645984,13.849682
2066,2.9132593,13.80294
2067,2.9567206,13.841766
2068,2.914936,13.811343
2069,2.9246643,13.812089
2070,2.9192195,13.81015
2071,2.926095,13.815881
2072,2.932349,13.824538
2073,2.936286,13.825151
2074,2.9221554,13.812613
2075,5.085137,25.069967
2076,5.085399,25.071669
2077,5.060758,25.08765
2078,5.076097,25.07796
2079,5.0645375,25.084406
2080,5.081102,25.080624
2081,5.06975,25.077124
2082,5.0355263,25.098585
2083,5.026262,25.093971
2084,4.991094,25.12827
2085,4.9667826,25.150259
2086,4.932539,25.158434
2087,4.90357,25.179405
2088,4.9292502,25.155613
2089,4.922273,25.160276
2090,4.8919764,25.161798
2091,4.8817444,25.176155
2092,4.865568,25.182632
2093,4.85708,25.16948
2094,4.8486786,25.196087
