,r2,rmse,mae,r2_train,rmse_train,mae_train
0,0.3852724136168907,9.868022490218754,8.02515153389668,0.3702180825129415,10.377321633415841,8.171483159685677
1,-0.2670523873886679,14.167266548179292,12.720376712022487,0.03899933085665319,12.818937467972704,11.371004952074701
2,0.20229755750574396,11.241111099342607,8.080725384025737,0.21102781146441263,11.615048597233795,9.973040580230288
3,0.686927831631739,7.042243048965499,6.035500148249146,0.4728237397687175,9.494412718968013,7.552798997734973
4,0.3762157184376991,9.940448798522763,6.8287917583233355,0.4670681552481585,9.5461008875879,7.611231565912281
5,0.06992622963906636,12.13800962530981,8.790545240314222,0.601450272874934,8.255273041446781,6.489515733120803
6,0.47320748126543,9.135000564567449,6.312342474196011,0.37089559332525246,10.37173824071464,8.32650872928333
7,0.3437802474256988,10.195615023318048,8.22676204091147,0.27883981075996533,11.10468020065742,9.439102713241486
8,0.2785553777913521,10.690309513840306,8.686727185946763,0.40535187101364145,10.083706869061448,8.302997742678697
9,0.2924357360914879,10.586971022814586,8.35170743835835,0.5814214546456438,8.460161745527037,7.053198057918664
10,0.4568488820300892,9.275751774013315,6.304105468241689,0.543686083491017,8.833280892793548,6.85598891183003
11,0.27308168210999995,10.730787276843241,7.689379772258918,0.5352925121240899,8.914151670712549,7.069048258716541
12,-0.1453667019733067,13.469797159750875,9.641965128792208,0.5200221182519305,9.059428387564246,7.4350379988836925
13,-1.921309430066001,21.51184002233127,13.865487257201845,0.48781092243360924,9.358480514387226,7.919719716255866
14,0.19259800870792376,11.309246944749614,8.734855590163816,0.40384364587702637,10.096486585491773,7.835799839938837
15,0.2979629854287703,10.5455390579376,8.518725360576793,0.36279185478884657,10.438325689201477,8.203797930954998
16,0.13833758614852187,11.683080087586607,10.264404513647191,0.386810101412403,10.239710537639471,8.210700435065466
17,-0.08018819088683093,13.08092608721786,10.628497542946004,0.5098218194281232,9.15518599392078,7.804755638289563
18,0.2752917772536272,10.714462117554817,8.668607212490253,0.40773967100505226,10.063441022982097,8.041423145437612
19,0.11924321519322245,11.811818850824714,9.943360514008615,0.21808846979466967,11.562959184656838,9.255560578004385
20,0.33839000397966235,10.237403199422603,8.150895118394358,0.3616329346952174,10.447813711320904,8.51863273216967
21,0.6042060429557343,7.9181433282613405,6.662054110433246,0.695995721595452,7.209913125907828,5.882379843592531
22,0.17938435964234178,11.401412909628334,10.265379045409734,0.4431285711056461,9.758153650077661,7.954466659791168
23,0.09449806633439228,11.97659793702502,10.172547880276635,0.3875066070612778,10.233893381595834,8.036615806075197
24,-0.39355267508960967,14.85766198546726,10.796512192149967,0.42698188001122095,9.898613375259924,8.189853557951428
25,0.210507740196465,11.183113108059572,9.833580909037158,0.18925105846724877,11.774253424261932,10.37550289914565
26,0.14937418592235996,11.60801761000106,9.334248881629964,0.25981251083146784,11.250221007110772,9.711863524643157
27,0.47724087600508003,9.099962234109308,7.018322665086743,0.5268679852552813,8.994589589575048,7.158801124531373
28,0.4923658751651774,8.967351299345609,6.1295718009792965,0.5099631012595535,9.153866519991565,7.21875083973352
29,0.282536951388629,10.660769378485508,8.299020010850663,0.41064503807088737,10.038727283040151,7.602485176990006
30,0.19926794250585433,11.262437324811051,9.09725662400791,0.48848327717512796,9.352336020741223,8.038766543620971
31,0.3341086189309166,10.27047372857511,7.253142390912493,0.5657160186750034,8.617416606136375,6.988628960547379
32,0.2607530622378107,10.82140238649365,7.934923804081761,0.42761064421383554,9.893181084541329,7.671243068053687
33,0.3727292654652645,9.96818965147267,7.115143752449204,0.5161753720092945,9.09565899060795,7.26212593818957
34,0.12349881777359495,11.783248379642778,9.315086213780933,0.266575707017518,11.198705643138384,9.703360698201266
35,0.3437802474256988,10.195615023318048,8.226762040911481,0.27883981075996556,11.104680200657418,9.439102713241484
36,0.40379696689660316,9.718200831795647,7.234836860605725,0.4956480436047823,9.28660639820016,7.4899471620210525
37,0.330425335905716,10.298839386462914,7.893797580519383,0.586569302653178,8.407977560587298,6.436399937207258
38,0.6225368423604374,7.732609229878735,6.222329585002649,0.6410910567472928,7.833977575536113,6.093733254115751
39,-0.02283539594026429,12.728922829275044,11.379383696732457,0.21610995312864634,11.57757915940966,9.81330730330845
40,0.27308168210999995,10.730787276843241,7.689379772258918,0.5352925121240899,8.914151670712549,7.069048258716541
41,-0.6100637739159787,15.970198657688552,12.553470571837208,0.2355301204732917,11.433267728405584,9.196636688819638
42,0.14989413330867662,11.604469351229882,9.829722322613295,0.2374913445040866,11.418592461266055,9.089817965697893
43,0.3060301668607722,10.484774038057092,7.610444069007171,0.3125952789243076,10.84167637087913,9.085923177915356
44,0.34264021190172644,10.204467484250138,8.100919478360009,0.36207241124142886,10.444216752877695,8.71853429359889
45,0.4451019806800176,9.37552004104491,7.46284994465791,0.3683306132665365,10.392860521786393,8.69256868120001
46,0.6886380054654428,7.022982391038829,5.60506530178228,0.5910977556643837,8.361802991182401,6.536529872958971
47,0.39141504427323504,9.818595878615968,7.944412678627357,0.5790614888814217,8.483977621273766,6.925450899277724
48,-0.16254512002627064,13.570432460920557,12.18798016996252,0.4395464842747655,9.789488102224091,8.128008487254228
49,0.7358650387365131,6.468472313297919,4.992977267468326,0.5399292114143439,8.869568939340034,7.021317329211783
50,-0.15220944713769158,13.509973435133599,10.378064751250621,0.3303312131124534,10.70089770618252,8.424620832155256
51,0.012982535874992318,12.50406428337693,9.456832361345416,0.48924277389299986,9.345390297559646,7.63704509583657
52,0.32718480221639334,10.32373090010994,7.865656671427009,0.5402225916743575,8.866740492634026,7.367784042499977
53,0.38558907408013365,9.865480538985523,7.825045035729171,0.3754235165804848,10.334346003637467,8.248693977239524
54,0.31066730184725233,10.449685478189974,9.046192029861308,0.14766304106368078,12.072461923642027,10.719854374449165
55,0.41644349412881176,9.61457821521957,7.139636692892957,0.5234374415916827,9.027139280395911,7.1614303830544035
56,0.13098243098239337,11.732837549091032,10.157222357394332,0.3924820403663519,10.192242417160514,8.101450335835414
57,0.4161561653019964,9.61694491448733,7.169100297298443,0.41764230332945185,9.978955680607017,7.94360255507135
58,0.1465478667444785,11.62728622094874,10.583855303585551,0.05389760171980762,12.719184165458458,11.70585232833974
59,0.5223121554213402,8.698830615310802,6.1205715503224765,0.6364531060092189,7.884431842725561,5.87124556066016
60,-0.093312205235897,13.160151150612208,11.97463593293315,0.43959388707215596,9.789074099170579,8.098463469521157
61,0.3348167235204461,10.265011498382474,8.021668132810694,0.4647983535533585,9.566408112598925,7.666756756605779
62,0.14798959293561564,11.617461154055773,9.7853244554073,0.4084356088417197,10.05752674202923,7.88836115365147
63,0.4702632245511318,9.160492869542615,5.534968456267393,0.44675217769226516,9.726353293633927,7.79408667881961
64,0.42556566092620685,9.539134581774157,6.312802383830688,0.45055619193858765,9.692857449434769,7.659856288583794
65,0.21311415078267382,11.164638018045066,8.447545497013754,0.40785187214749075,10.06248774027296,7.920263998560231
66,0.603771962308591,7.922484186472863,7.050930459941725,0.6508105050790618,7.72717537226797,6.537796621820056
67,0.44392246019165216,9.385479301246715,6.118912981665582,0.549457299190632,8.777243828124838,7.205239213948155
68,0.4239421214725938,9.552605428470038,7.87257298475124,0.19547641890746847,11.72896183173989,10.234283627294088
69,-0.0956408521077241,13.174158606181248,10.770647716834008,0.4789006506706065,9.439531703462926,7.96966782571097
70,0.27500478926557825,10.716583397173899,8.118969220538572,0.3694811860295312,10.383391017123616,7.982016016111161
71,0.6806890150350104,7.112064864632476,4.813475154572744,0.6573332358210742,7.654664767777212,6.062112785015873
72,0.26726596787975254,10.773627624442485,8.674798268531775,0.41828732835747295,9.973427755481886,7.953326312316176
