,UMAP1,UMAP2
546,-8.516705,9.994619
547,-8.490125,9.999158
548,-8.472153,10.000291
549,-8.391904,10.010176
550,-8.41359,10.005178
551,-8.330937,10.015184
552,-8.308965,10.020679
553,-8.2736845,10.02341
554,-8.250987,10.0274
555,-8.205848,10.032426
556,-8.163418,10.040282
557,-8.098939,10.047502
558,-8.046525,10.054671
559,-8.061669,10.050615
560,-7.9847455,10.0640335
561,-7.966071,10.067588
562,-7.9182854,10.076584
563,-7.856597,10.0857115
564,-7.919247,10.068967
565,-7.802634,10.094538
566,-7.7689633,10.100623
567,-7.737539,10.101205
568,-7.7202086,10.101525
569,-7.5838494,10.143498
570,-7.5874696,10.133851
571,-7.5649533,10.136481
572,-7.549944,10.122566
573,-7.4833393,10.150405
574,-7.4589972,10.15458
575,-7.4235682,10.161373
576,-7.368445,10.171481
577,-7.3280253,10.179455
578,-7.301469,10.187357
579,-7.272893,10.190664
580,-7.199596,10.213941
581,-7.1853757,10.2077055
582,-7.164272,10.211336
583,-7.1177483,10.222031
584,-7.0629997,10.231768
585,-6.9892077,10.244782
586,-6.900987,10.261389
587,-6.8438296,10.273245
588,-6.8281283,10.275929
589,-6.7784452,10.285392
590,-6.7337904,10.293293
591,-6.709907,10.298106
592,-6.638866,10.310746
593,-6.6014805,10.310132
594,-6.482316,10.340433
595,-6.4759283,10.341553
596,-6.387518,10.359488
597,-6.3388834,10.370229
598,-6.3622437,10.360296
599,-6.285932,10.375595
600,-6.2473674,10.384014
601,-6.182072,10.396739
602,-6.105178,10.411946
603,-6.0259976,10.436762
604,-6.0592995,10.412287
605,-5.9452753,10.447084
606,-5.9209948,10.44748
607,-5.8532424,10.46213
608,-5.757415,10.48841
609,-5.7404013,10.489667
610,-5.700054,10.501378
611,-5.6379657,10.528084
612,-5.5672293,10.539916
613,-5.5603456,10.53414
614,-5.530833,10.539851
615,-5.5180936,10.536789
616,-5.424826,10.558616
617,-5.413679,10.557905
618,-5.3327203,10.581079
619,-5.324313,10.58569
620,-5.332233,10.584603
621,-5.2132497,10.599161
622,-5.176508,10.618462
623,-5.1830573,10.623504
624,-5.158055,10.623141
625,-5.105095,10.639142
626,-5.086143,10.644264
627,-5.107025,10.631543
628,-5.1004314,10.635451
629,-5.051509,10.642092
630,-5.031854,10.644018
631,-5.041876,10.643788
632,-4.9815345,10.664593
633,-5.0133104,10.64831
634,-4.6684227,10.694616
635,-4.937956,10.658684
636,-4.4402566,10.7293215
637,-4.4623485,10.724477
638,-4.5206757,10.71119
639,-4.475784,10.722808
640,-4.4116635,10.733046
641,-4.4324474,10.722355
642,-4.402988,10.743301
643,-4.3559446,10.744022
644,-4.2963576,10.754995
645,-4.3106647,10.750785
646,-4.2449017,10.76134
647,-4.2137904,10.766361
648,-4.1681056,10.771534
649,-4.172548,10.77128
650,-4.109404,10.780737
651,-4.088481,10.779382
652,-4.035716,10.79516
653,-3.9472241,10.801431
654,-3.9536407,10.800754
655,-3.9208114,10.801748
656,-3.8579938,10.80688
657,-3.7732205,10.821714
658,-3.7070396,10.82639
659,-3.725412,10.823878
660,-3.632422,10.832903
661,-3.5485559,10.8402
662,-3.5853775,10.830095
663,-3.5005388,10.844246
664,-3.5097518,10.843019
665,-3.492806,10.845236
666,-3.4263766,10.856765
667,-2.9558582,10.8528185
668,-3.3594017,10.850305
669,-3.3950715,10.8489065
670,-3.3429482,10.8504715
671,-3.2882376,10.852904
672,-2.9957924,10.852835
673,-2.9446387,10.851813
674,-2.9275675,10.851595
675,-2.8567386,10.8465
676,-2.936884,10.853379
677,-2.929249,10.853906
678,-2.902092,10.84991
679,-2.8891983,10.849192
680,-2.751485,10.851698
681,-2.7366812,10.839197
682,-2.7186165,10.843258
683,-2.6916497,10.835222
684,-2.673484,10.828324
685,-2.6746795,10.833369
686,-2.6728523,10.832416
687,-2.639445,10.829008
688,-2.666669,10.831314
689,-2.612284,10.824866
690,-2.5973337,10.821615
691,-2.1065464,10.764859
692,-2.1077545,10.764495
693,-2.1349697,10.769613
694,-2.0986097,10.765526
695,-2.080036,10.765293
696,-2.1217718,10.791358
697,-2.0648823,10.756999
698,-2.051101,10.757831
699,-2.0689116,10.766524
700,-1.9983237,10.749358
701,-1.9820126,10.746732
702,-1.9279225,10.737091
703,-1.9382254,10.741148
704,-1.8718739,10.728184
705,-1.9032141,10.734452
706,-1.6579121,10.688332
707,-1.6542273,10.687149
708,-1.6696731,10.691964
709,-1.658217,10.692909
710,-1.631157,10.686363
711,-1.6426938,10.686114
712,-1.6424798,10.685974
713,-1.5893408,10.670939
714,-1.5642939,10.654172
715,-1.4349778,10.612533
716,-1.4493906,10.632067
717,-1.4236093,10.621397
718,-1.4220922,10.638361
719,-1.3768154,10.610275
720,-1.3908216,10.614514
721,-1.3344649,10.593328
722,-1.2561979,10.582322
723,-1.182687,10.557202
724,-1.2052714,10.566316
725,-1.143878,10.5414095
726,-1.0355715,10.504837
727,-1.0848279,10.534522
728,-1.0192338,10.496364
729,-1.0399505,10.514565
730,-1.0391918,10.516719
731,-1.0036571,10.498661
732,-0.9812102,10.486862
733,-0.95871854,10.470726
734,-0.9772119,10.481999
735,-0.886984,10.411374
736,-0.9264837,10.451288
737,-0.94823235,10.470162
738,-0.9073353,10.431266
739,-0.87384874,10.418042
740,-0.8247267,10.384651
741,-0.8237008,10.389784
742,-0.80166847,10.374566
743,-0.8179736,10.38967
744,-0.7687324,10.35247
745,-0.75753886,10.346265
746,-0.7516938,10.34255
747,-0.74198925,10.338555
748,-0.7179659,10.316441
749,-0.6140324,10.236325
750,-0.60159785,10.22609
751,-0.6211534,10.241347
752,-0.5466988,10.187897
753,-0.5099333,10.157891
754,-0.47633615,10.12672
755,-0.47487327,10.127312
756,-0.45404086,10.110448
757,-0.4238426,10.078345
758,-0.43013382,10.088669
759,-0.4386782,10.0950575
760,-0.43601406,10.092698
761,-0.4199051,10.06918
762,-0.41650295,10.069302
763,-0.37848184,10.028401
764,-0.3928425,10.030827
765,-0.36341938,9.992978
766,-0.014458362,9.501758
767,-0.020429568,9.508616
768,-0.0055426727,9.491935
769,-0.0068005407,9.493908
770,0.020081451,9.44664
771,0.018691003,9.445831
772,0.030526595,9.429818
773,-0.003452115,9.461062
774,0.0502606,9.393319
775,0.056693964,9.36957
776,0.061495945,9.354229
777,0.08227573,9.306907
778,0.11706311,9.228784
779,0.15487012,9.069362
780,0.13938855,9.122104
781,0.16789848,8.998845
782,0.15607558,9.052479
783,0.1883548,8.934831
784,0.1902626,8.916545
785,0.1900523,8.866804
786,0.20024213,8.811022
787,0.20066525,8.795376
788,0.20174292,8.76307
789,0.20237803,8.74542
790,0.20696789,8.715875
791,0.20458034,8.698965
792,0.207151,8.6602545
793,0.20066436,8.634507
794,0.19707297,8.606934
795,0.19996081,8.587289
796,0.19450542,8.49068
797,0.2072906,8.455649
798,0.17664725,8.383869
799,0.16755259,8.328985
800,0.18238403,8.358699
801,0.1461918,8.25214
802,0.1353882,8.215183
803,0.13424447,8.220208
804,0.14844547,8.229745
805,0.12629248,8.186675
806,0.10596697,8.138905
807,0.11772734,8.1562
808,0.09990548,8.121535
809,0.08604008,8.091075
810,0.07726447,8.071169
811,0.07166973,8.063619
812,0.047161244,8.0108
813,0.057213366,8.016881
814,0.025948603,7.972207
815,0.028942918,7.9776244
816,-0.0014825953,7.9193883
817,-0.00922907,7.9045625
818,-0.003195048,7.914127
819,-0.027744602,7.8746986
820,-0.035260268,7.8625836
821,-0.04798,7.8439765
822,-0.072131746,7.7965584
823,-0.3020358,7.3923287
824,-0.2761776,7.4187417
825,-0.2881424,7.39965
826,-0.28705668,7.399541
827,-0.31100762,7.3730087
828,-0.33696255,7.342999
829,-0.34550977,7.336228
830,-0.35961208,7.316607
831,-0.40731582,7.265197
832,-0.37700686,7.29682
833,-0.4050436,7.265864
834,-0.41911477,7.251751
835,-0.41852835,7.250844
836,-0.42861918,7.2387567
837,-0.45187134,7.2133694
838,-0.45854095,7.2104263
839,-0.48718402,7.184013
840,-0.5098782,7.1615324
841,-0.5038566,7.1648264
842,-0.56414795,7.10779
843,-0.54276794,7.129
844,-0.5671261,7.106549
845,-0.5690691,7.0992985
846,-0.5869266,7.0889463
847,-0.7614056,6.9410515
848,-0.7717411,6.9314957
849,-0.8050293,6.9032116
850,-0.8089864,6.9038815
851,-0.81004095,6.9003596
852,-0.8332589,6.880959
853,-0.84738076,6.8716784
854,-0.86941904,6.854266
855,-0.921872,6.816194
856,-0.8586535,6.863363
857,-1.0243318,6.7257314
858,-0.995723,6.7509046
859,-0.99911827,6.746809
860,-1.0204753,6.7305894
861,-1.0580765,6.706268
862,-1.0446931,6.718002
863,-1.0289215,6.729373
864,-1.0636426,6.7007656
865,-1.0787059,6.686142
866,-1.0963311,6.6786075
867,-1.1130747,6.669451
868,-1.1389444,6.6522293
869,-1.1510004,6.6452513
870,-1.163878,6.6430273
871,-1.209234,6.597493
872,-1.2649263,6.568964
873,-1.2334633,6.5930486
874,-1.2457569,6.583931
875,-1.2554878,6.5781546
876,-1.2560153,6.580484
877,-1.3134611,6.5331798
878,-1.2838144,6.558252
879,-1.2881851,6.5561633
880,-1.3162442,6.5398283
881,-1.3237885,6.5314593
882,-1.3347031,6.5277395
883,-1.6874788,6.3491836
884,-1.695954,6.343904
885,-1.697678,6.343073
886,-1.713293,6.337019
887,-1.7171857,6.3325076
888,-1.7578211,6.3109565
889,-1.7951627,6.289991
890,-1.8655466,6.2500863
891,-1.8107316,6.2809024
892,-1.8215952,6.27631
893,-1.8964455,6.238118
894,-1.8621067,6.255795
895,-1.8666158,6.261537
896,-1.9620174,6.2078114
897,-1.9303017,6.2247043
898,-2.0047338,6.180806
899,-2.0110712,6.1858654
900,-2.0193818,6.1840897
901,-2.0720139,6.1545944
902,-2.0977354,6.1414976
903,-2.1128583,6.1381516
904,-2.1194038,6.139108
905,-2.1367087,6.139298
906,-2.1636415,6.12325
907,-2.1918163,6.1092796
908,-2.3892,6.051868
909,-2.462369,6.0247626
910,-2.4717958,6.021011
911,-2.472153,6.032444
912,-2.40877,6.0501466
913,-2.4368615,6.031189
914,-2.5133145,6.0026665
915,-2.50078,6.0099845
916,-2.544263,5.9950814
917,-2.6384575,5.9791303
918,-2.6664882,5.9596195
919,-2.7140949,5.930363
920,-2.7068331,5.9451995
921,-2.711841,5.939051
922,-2.7564845,5.920452
923,-2.785077,5.9238143
924,-2.7987754,5.9154115
925,-2.7923725,5.9206924
926,-2.8465118,5.903194
927,-2.825005,5.911873
928,-2.876092,5.893433
929,-2.883694,5.879754
930,-2.8948503,5.8866878
931,-2.9006033,5.881062
932,-2.8898008,5.898124
933,-2.9465125,5.869315
934,-2.9399424,5.8718987
935,-3.0035512,5.830324
936,-2.96748,5.8610706
937,-3.0081594,5.8411975
938,-3.0326982,5.841284
939,-2.986635,5.853079
940,-3.0438755,5.8351717
941,-3.441682,5.7519445
942,-3.4538062,5.734098
943,-3.5075169,5.7176743
944,-3.5003512,5.717026
945,-3.5543475,5.696122
946,-3.5521426,5.696188
947,-3.545016,5.6974516
948,-3.5740051,5.68597
949,-3.5824256,5.675059
950,-3.6069179,5.6724644
951,-3.5884397,5.677926
952,-3.6635911,5.654816
953,-3.6312718,5.627888
954,-3.61821,5.6616297
955,-3.624498,5.6630096
956,-3.6273298,5.656597
957,-3.8202455,5.6280684
958,-3.9021926,5.5959816
959,-3.899799,5.597708
960,-3.9034526,5.5954494
961,-3.9186337,5.5899262
962,-4.0015216,5.5660524
963,-4.011337,5.561937
964,-4.008493,5.56401
965,-4.012343,5.5607038
966,-4.0123897,5.5610733
967,-4.0180616,5.560478
968,-4.0073705,5.566587
969,-4.138395,5.480966
970,-4.0897937,5.5047445
971,-4.0533237,5.5299497
972,-4.0771303,5.512723
973,-4.056288,5.5264306
974,-4.086603,5.51924
975,-4.0603857,5.5237393
976,-4.0874457,5.515306
977,-4.040652,5.5467877
978,-4.8507857,5.1684847
979,-4.886805,5.1393185
980,-4.855135,5.1686225
981,-4.859691,5.163897
982,-4.8814216,5.1475205
983,-4.8983445,5.141471
984,-4.9037266,5.127359
985,-4.9526143,5.0869365
986,-4.9568977,5.0845942
987,-4.966453,5.0751867
988,-4.990494,5.0552053
989,-5.0297575,5.015415
990,-5.045393,5.005044
991,-5.0845523,4.963959
992,-5.091423,4.9625583
993,-5.1014433,4.9537177
994,-5.1127934,4.9353113
995,-5.1535773,4.8959446
996,-5.1664186,4.8790736
997,-5.191206,4.8547454
998,-5.1956935,4.849603
999,-5.217463,4.825111
1000,-5.2563086,4.7810655
1001,-5.275094,4.7569723
1002,-5.2910943,4.7391324
1003,-5.304663,4.7172413
1004,-5.307454,4.716916
1005,-5.314913,4.6975484
1006,-5.3292136,4.67576
1007,-5.3250375,4.6869135
1008,-5.3189197,4.689546
1009,-5.326264,4.682714
1010,-5.338594,4.65838
1011,-5.338105,4.6586437
1012,-5.36729,4.5978765
1013,-5.376526,4.559308
1014,-5.3470044,4.637732
1015,-5.55081,4.13047
1016,-5.55326,4.1141286
1017,-5.5691133,4.056462
1018,-5.5562153,4.0706573
1019,-5.60534,4.0043125
1020,-5.5728235,4.040921
1021,-5.5813284,4.0085864
1022,-5.578824,4.0102596
1023,-5.5738626,3.9708478
1024,-5.5939918,3.9348462
