index,r2,rmse,mae,r2_train,rmse_train,mae_train
105,0.10513025308438195,9.679224333989596,7.66168370582025,0.3912963026435766,10.742130537207064,8.294596225461403
106,-0.17733288061153152,11.102231507203127,10.055341670130746,0.37463698393746314,10.888136391320785,8.75260866596155
107,-0.8620767676424814,13.962379349600907,13.025660989683516,0.21615123247515122,12.18999691241151,10.513015422276622
108,-0.8620767676424814,13.962379349600907,13.025660989683516,0.21615123247515122,12.18999691241151,10.513015422276622
109,-0.18376983460941276,11.132540326142527,9.891993149603739,0.39772059934848003,10.685293617206167,8.411709225099894
110,-0.6217776349969684,13.030356446903365,12.049865070471302,0.2774054785143827,11.704012797223964,10.052766267473316
111,-1.4163168751017214,15.905143289086203,12.325668368621091,0.7837264371648992,6.4030836145094,4.608900679517197
112,-0.6638900837004631,13.198450843992767,12.49600614293379,0.2684069249451225,11.776663032489557,9.45733744489074
113,-0.2600272470951157,11.485518635147713,10.181193110088396,0.299676751159616,11.522234977008418,9.486606530796177
114,-0.028607635075844406,10.377327295343207,9.720598105094714,0.28745815134740393,11.622315049345508,9.321463772662055
115,-0.4417781876093525,12.28598180974177,11.266080480433924,0.2679713742363521,11.78016810306855,10.593429359850074
116,0.2700111926972544,8.742159847850477,5.13636876545062,0.37684186214158544,10.868924979621998,8.584676014743435
117,0.2700111926972544,8.742159847850477,5.13636876545062,0.37684186214158544,10.868924979621998,8.584676014743435
118,0.2700111926972544,8.742159847850477,5.13636876545062,0.37684186214158544,10.868924979621998,8.584676014743435
119,0.2700111926972544,8.742159847850477,5.13636876545062,0.37684186214158544,10.868924979621998,8.584676014743435
120,0.30828724341190894,8.509881940351018,5.502288924425282,0.43668933196074644,10.333833115984596,8.277503277747199
121,-1.4530650300773278,16.02563227718663,11.898200524969472,0.7755043588697945,6.523661409292993,4.689132461166563
122,0.24227805712507533,8.906674368419935,4.698028094562663,0.37361704659905837,10.897011790276771,8.645857729314226
123,0.22446753747405923,9.010743624614573,5.03514767690308,0.3713422144816271,10.916781171481215,8.850854614652029
124,0.2763680158949813,8.704012772043294,5.067970697675094,0.37586402014572895,10.877449240634517,8.593510669122361
125,0.383635962808795,8.033028136173096,6.492842517783444,0.5056062572228506,9.681082887254936,8.27823540746601
126,0.06009765880205742,9.919779262629527,7.709048314427089,0.3790812529385932,10.849378033657088,9.017862506238922
127,0.06009765880205742,9.919779262629527,7.709048314427089,0.3790812529385932,10.849378033657088,9.017862506238922
128,0.035152970872263545,10.050551065636403,7.482790394573651,0.3945250712414353,10.713602724749961,8.66296252884883
129,0.11683855779092733,9.615695288871171,7.7555211372348065,0.4468204617780822,10.240484614783169,8.625568017540656
130,-1.4530650300773287,16.025632277186634,11.898200524969472,0.7755043588697945,6.523661409292994,4.689132461166564
131,0.09701162493214222,9.723032159226317,6.413316617444593,0.35807645117703457,11.031361320947314,9.085104267458126
132,0.09956319386309798,9.70928528389854,6.8555239417417795,0.33014661216665486,11.268791275266507,9.499702121385157
133,0.34270226264260517,8.295483640479189,5.558575437618596,0.32589737001735886,11.30447678898593,9.324693966852491
134,-0.48406420511536563,12.464848020260838,9.620119100767443,0.5721148097062554,9.006396930600657,7.767225424965331
135,-0.04961939973901708,10.482782307739306,8.733766233766234,0.0,13.768526211965709,12.954545454545455
136,0.03515297087226388,10.050551065636403,7.482790394573647,0.39452507124143543,10.713602724749961,8.66296252884883
137,-0.03104488705317099,10.389614389126786,8.72115214100469,0.09560930707336612,13.09379381474335,12.26882190123162
138,-1.4530650300773287,16.025632277186634,11.898200524969472,0.7755043588697945,6.523661409292994,4.689132461166564
139,-0.36695752999985753,11.962946303618118,8.935554844549163,0.1764306109065389,12.49503720966256,10.612682312222926
140,-0.006912795706263797,10.267307579800423,7.913087839264151,0.24047964788936005,11.999334594775284,10.424543945379465
141,0.3912409657280739,7.983316591000414,6.063000815496862,0.23517564934185398,12.041159495486195,10.029748039396862
142,0.05404718557247956,9.951656551686154,8.227069932523156,0.01565617527526164,13.660319786648097,12.735302150254295
143,0.03515297087226388,10.050551065636403,7.482790394573647,0.39452507124143543,10.713602724749961,8.66296252884883
144,-0.03104488705317099,10.389614389126786,8.72115214100469,0.09560930707336612,13.09379381474335,12.26882190123162
145,-1.4530650300773287,16.025632277186634,11.898200524969472,0.7755043588697945,6.523661409292994,4.689132461166564
146,-0.36695752999985753,11.962946303618118,8.935554844549163,0.1764306109065389,12.49503720966256,10.612682312222926
147,-0.006912795706263797,10.267307579800423,7.913087839264151,0.24047964788936005,11.999334594775284,10.424543945379465
148,0.3912409657280739,7.983316591000414,6.063000815496862,0.23517564934185398,12.041159495486195,10.029748039396862
149,0.05404718557247956,9.951656551686154,8.227069932523156,0.01565617527526164,13.660319786648097,12.735302150254295
150,0.10077179330091535,9.702767015783571,7.5375074778658036,0.45381829095677484,10.17550639894066,8.344152414771626
151,-1.4530650300773287,16.025632277186634,11.898200524969472,0.7755043588697945,6.523661409292994,4.689132461166564
152,0.0589517462847553,9.92582443145482,6.626776668953367,0.38181484488251927,10.8254695217678,8.727034512055917
153,0.06939981596678069,9.87056947273717,6.953906867030128,0.367739623175956,10.948016382724212,8.991828858165388
154,0.2018483859934881,9.14120272961644,6.395250119151691,0.369551286585716,10.932320041579947,8.843392300531933
155,-0.2690288681218327,11.526471833473467,9.114723882114674,0.5718312224937778,9.009380997362538,7.7614507126817065
156,-1.3002587150195732,15.518472999813055,11.395431722598373,0.7935072417666318,6.256621293700096,4.348615121928393
157,-0.27003124587156435,11.531023187091746,8.915673058245757,0.25393774023299887,11.892550147428192,10.149707965366874
158,0.035637278381428605,10.048028298721272,7.927486895805891,0.3179953118245301,11.370541188971204,9.974927104994144
159,0.43571606696870446,7.686161134713912,5.976010112049981,0.3140267115155255,11.403575916097836,9.552028424633006
160,0.03884663740136818,10.031294654811646,8.278261718108244,0.10000973336971308,13.06190022420965,12.17264408404987
161,-1.2315855698288698,15.285069394421729,11.329238816393739,0.775522780542828,6.523393744356769,4.660570995488996
162,-1.061410247079075,14.690712439841555,10.927834042243253,0.7791387326306871,6.470639963645414,4.720979663632472
163,-1.1523462544959058,15.01124495888305,11.100584461884376,0.7753381778954714,6.526075504846085,4.580224011933303
164,-1.3844089919943592,15.799779208565209,11.718764521446627,0.7756270384723971,6.521878680790267,4.718846225401422
